Athlete_ID,Athlete_Name,Gender,Age,Country,Country_Code,Sport,Event,Olympic_Year,Medal,Height_cm,Weight_kg,Team,Coach,Participation_Status,Has_Medal
1643,Sara Smith,Male,18,Brazil,BRA,Tennis,Doubles,2016,No Medal,171.0,64.0,Team D,Coach B,Participated,0
1644,Liam Patel,Female,26,China,CHN,Tennis,Singles,2016,Gold,179.0,70.0,Team D,Coach C,Participated,1
1645,Sara Sharma,Male,25,India,IND,Hockey,Men,2020,Silver,174.0,75.0,Team B,Coach A,Participated,1
1646,Riya Garcia,Female,19,France,FRA,Hockey,Men,2020,No Medal,170.0,57.0,Team B,Coach C,Participated,0
1647,Lucas Wilson,Male,32,Germany,GER,Badminton,Doubles,2024,No Medal,157.0,97.0,Team C,Coach E,Participated,0
1648,Arjun Garcia,Male,23,France,FRA,Cycling,Track Sprint,2012,No Medal,166.0,87.0,Team D,Coach D,Participated,0
1649,Chen Singh,Female,19,Australia,AUS,Boxing,Lightweight,2020,No Medal,152.0,100.0,Team D,Coach B,Participated,0
1650,Ishaan Patel,Male,18,India,IND,Shooting,10M Air Rifle,2020,No Medal,168.0,45.0,Team C,Coach A,Participated,0
1651,Arjun Patel,Male,29,United States,USA,Shooting,25M Pistol,2012,No Medal,164.0,97.0,Team B,Coach D,Participated,0
1652,Olivia Wilson,Female,31,India,IND,Gymnastics,Vault,2016,No Medal,175.0,68.0,Team D,Coach E,Participated,0
1653,Lucas Brown,Male,29,China,CHN,Gymnastics,Vault,2016,No Medal,182.0,55.0,Team D,Coach E,Participated,0
1654,Vihaan Brown,Male,31,United States,USA,Badminton,Singles,2012,No Medal,198.0,59.0,Team D,Coach C,Participated,0
1655,Liam Sharma,Female,29,France,FRA,Athletics,200M,2024,No Medal,163.0,98.0,Team C,Coach D,Participated,0
1656,Sophia Khan,Male,18,Australia,AUS,Tennis,Doubles,2012,No Medal,176.0,53.0,Team A,Coach D,Participated,0
1657,Vihaan Kim,Female,34,Germany,GER,Athletics,200M,2012,No Medal,164.0,92.0,Team D,Coach C,Participated,0
1658,Emma Brown,Female,33,India,IND,Wrestling,Freestyle,2012,No Medal,160.0,95.0,Team A,Coach E,Participated,0
1659,Ava Kim,Female,23,Germany,GER,Swimming,200M Butterfly,2016,No Medal,193.0,50.0,Team D,Coach E,Participated,0
1660,Ananya Lee,Female,37,China,CHN,Cycling,Track Sprint,2016,Gold,152.0,78.0,Team D,Coach B,Participated,1
1661,Lucas Smith,Male,32,France,FRA,Swimming,100M Freestyle,2016,No Medal,156.0,90.0,Team C,Coach A,Participated,0
1662,Ishaan Patel,Female,20,Japan,JPN,Tennis,Doubles,2012,Bronze,158.0,59.0,Team D,Coach E,Participated,1
1663,Yuki Smith,Female,32,United Kingdom,GBR,Wrestling,Greco-Roman,2024,Gold,172.0,69.0,Team B,Coach D,Participated,1
1664,Liam Brown,Female,31,France,FRA,Badminton,Doubles,2024,No Medal,163.0,58.0,Team C,Coach D,Participated,0
1665,Ananya Singh,Male,18,Germany,GER,Wrestling,Greco-Roman,2020,No Medal,192.0,73.0,Team D,Coach B,Participated,0
1666,Noah Lee,Female,35,France,FRA,Swimming,200M Butterfly,2024,No Medal,179.0,86.0,Team B,Coach C,Participated,0
1667,Vihaan Garcia,Female,22,Australia,AUS,Shooting,10M Air Rifle,2016,No Medal,190.0,67.0,Team B,Coach C,Participated,0
1668,Lucas Singh,Male,34,Germany,GER,Gymnastics,Vault,2024,No Medal,180.0,57.0,Team D,Coach C,Participated,0
1669,Mia Garcia,Female,24,France,FRA,Wrestling,Greco-Roman,2016,No Medal,179.0,85.0,Team D,Coach D,Participated,0
1670,Kabir Patel,Male,26,United Kingdom,GBR,Tennis,Singles,2016,No Medal,192.0,90.0,Team B,Coach C,Participated,0
1671,Arjun Lee,Male,25,Canada,CAN,Boxing,Lightweight,2016,Silver,190.0,67.0,Team D,Coach E,Participated,1
1672,Kabir Lee,Male,18,Japan,JPN,Wrestling,Greco-Roman,2024,No Medal,185.0,80.0,Team A,Coach E,Participated,0
1673,Kabir Wilson,Male,29,France,FRA,Wrestling,Greco-Roman,2012,Silver,181.0,57.0,Team D,Coach E,Participated,1
1674,Ava Singh,Female,24,France,FRA,Wrestling,Greco-Roman,2020,Bronze,159.0,46.0,Team D,Coach E,Participated,1
1675,Emma Khan,Male,25,United States,USA,Wrestling,Freestyle,2012,No Medal,162.0,48.0,Team B,Coach E,Participated,0
1676,Ananya Lee,Female,23,France,FRA,Tennis,Doubles,2020,Gold,198.0,79.0,Team A,Coach E,Participated,1
1677,Ishaan Khan,Female,31,Australia,AUS,Athletics,200M,2016,No Medal,191.0,54.0,Team A,Coach B,Participated,0
1678,Noah Smith,Male,23,France,FRA,Hockey,Women,2024,No Medal,166.0,85.0,Team B,Coach C,Participated,0
1679,Chen Wilson,Female,21,Canada,CAN,Boxing,Lightweight,2024,Gold,163.0,71.0,Team B,Coach D,Participated,1
1680,Chen Khan,Male,26,United States,USA,Tennis,Doubles,2024,Silver,179.0,60.0,Team A,Coach C,Participated,1
1681,Ishaan Khan,Female,31,Canada,CAN,Tennis,Singles,2012,No Medal,159.0,90.0,Team A,Coach E,Participated,0
1682,Mia Lee,Female,37,Australia,AUS,Tennis,Doubles,2020,No Medal,180.0,52.0,Team A,Coach E,Participated,0
1683,Mia Kim,Male,24,Japan,JPN,Cycling,Track Sprint,2024,No Medal,193.0,99.0,Team A,Coach D,Participated,0
1684,Sophia Kim,Female,23,United Kingdom,GBR,Badminton,Singles,2020,No Medal,200.0,57.0,Team C,Coach E,Participated,0
1685,Ava Brown,Male,33,Australia,AUS,Tennis,Doubles,2012,No Medal,169.0,46.0,Team C,Coach E,Participated,0
1686,Noah Brown,Female,34,India,IND,Athletics,Marathon,2012,Silver,155.0,90.0,Team A,Coach A,Participated,1
1687,Olivia Patel,Female,36,Canada,CAN,Tennis,Doubles,2020,No Medal,157.0,62.0,Team D,Coach C,Participated,0
1688,Sara Brown,Male,26,China,CHN,Shooting,25M Pistol,2024,Gold,161.0,98.0,Team C,Coach A,Participated,1
1689,Liam Brown,Female,27,Canada,CAN,Boxing,Heavyweight,2020,No Medal,195.0,51.0,Team B,Coach C,Participated,0
1690,Aarav Lee,Female,35,India,IND,Hockey,Men,2024,No Medal,176.0,46.0,Team B,Coach A,Participated,0
1691,Mia Smith,Female,23,United States,USA,Shooting,25M Pistol,2012,No Medal,193.0,59.0,Team D,Coach A,Participated,0
1692,Emma Garcia,Female,35,United Kingdom,GBR,Hockey,Men,2020,No Medal,188.0,69.0,Team D,Coach B,Participated,0
1693,Kabir Wilson,Female,21,France,FRA,Cycling,Road Race,2024,No Medal,154.0,80.0,Team D,Coach A,Participated,0
1694,David Garcia,Female,21,Canada,CAN,Hockey,Women,2012,No Medal,161.0,89.0,Team A,Coach B,Participated,0
1695,Mia Brown,Female,37,Australia,AUS,Hockey,Women,2012,No Medal,157.0,80.0,Team D,Coach A,Participated,0
1696,Liam Khan,Male,28,India,IND,Boxing,Heavyweight,2020,No Medal,193.0,89.0,Team A,Coach E,Participated,0
1697,Emma Garcia,Male,36,China,CHN,Boxing,Lightweight,2012,Silver,176.0,70.0,Team C,Coach C,Participated,1
1698,Ava Khan,Female,24,United Kingdom,GBR,Athletics,200M,2020,No Medal,171.0,50.0,Team D,Coach D,Participated,0
1699,Kabir Wilson,Female,27,Australia,AUS,Tennis,Singles,2012,No Medal,168.0,56.0,Team A,Coach B,Participated,0
1700,Vihaan Wilson,Female,31,India,IND,Wrestling,Freestyle,2024,Silver,151.0,82.0,Team C,Coach C,Participated,1
1701,Emma Patel,Male,31,Germany,GER,Badminton,Doubles,2024,Silver,199.0,45.0,Team B,Coach A,Participated,1
1702,Noah Sharma,Male,19,France,FRA,Cycling,Track Sprint,2016,No Medal,160.0,78.0,Team C,Coach B,Participated,0
1703,Arjun Lee,Male,28,United Kingdom,GBR,Tennis,Doubles,2016,Bronze,192.0,86.0,Team A,Coach C,Participated,1
1704,Mia Wilson,Female,35,Germany,GER,Cycling,Road Race,2020,No Medal,181.0,77.0,Team B,Coach B,Participated,0
1705,Liam Wilson,Male,28,United States,USA,Boxing,Lightweight,2020,Silver,182.0,55.0,Team B,Coach C,Participated,1
1706,Kabir Khan,Male,36,Australia,AUS,Badminton,Doubles,2012,Bronze,200.0,49.0,Team B,Coach D,Participated,1
1707,Chen Singh,Female,26,Canada,CAN,Tennis,Singles,2024,Bronze,186.0,56.0,Team B,Coach D,Participated,1
1708,Lucas Kim,Female,21,India,IND,Gymnastics,Floor,2020,Bronze,187.0,50.0,Team D,Coach B,Participated,1
1709,Lucas Wilson,Male,32,Australia,AUS,Hockey,Men,2020,No Medal,178.0,82.0,Team D,Coach D,Participated,0
1710,Emma Sharma,Female,28,Australia,AUS,Wrestling,Freestyle,2012,No Medal,177.0,46.0,Team C,Coach D,Participated,0
1711,Sara Wilson,Female,34,Japan,JPN,Tennis,Singles,2016,Silver,179.0,67.0,Team A,Coach B,Participated,1
1712,Mia Kim,Male,30,Brazil,BRA,Shooting,10M Air Rifle,2012,No Medal,191.0,69.0,Team D,Coach D,Participated,0
1713,Mia Garcia,Male,32,France,FRA,Boxing,Heavyweight,2024,No Medal,175.0,59.0,Team A,Coach B,Participated,0
1714,David Khan,Male,28,Australia,AUS,Hockey,Women,2024,No Medal,174.0,84.0,Team D,Coach C,Participated,0
1715,Lucas Singh,Male,37,Germany,GER,Cycling,Track Sprint,2012,No Medal,177.0,70.0,Team D,Coach D,Participated,0
1716,Sara Wilson,Male,30,Japan,JPN,Tennis,Doubles,2020,Bronze,173.0,70.0,Team D,Coach E,Participated,1
1717,Chen Brown,Male,28,India,IND,Cycling,Track Sprint,2024,Silver,174.0,61.0,Team C,Coach A,Participated,1
1718,Yuki Patel,Female,32,United States,USA,Hockey,Men,2020,No Medal,197.0,95.0,Team B,Coach C,Participated,0
1719,Liam Brown,Female,30,Australia,AUS,Boxing,Heavyweight,2020,No Medal,190.0,80.0,Team B,Coach A,Participated,0
1720,Vihaan Smith,Female,29,China,CHN,Athletics,200M,2024,No Medal,171.0,71.0,Team A,Coach D,Participated,0
1721,Yuki Khan,Female,18,India,IND,Cycling,Road Race,2024,Bronze,196.0,64.0,Team C,Coach E,Participated,1
1722,Mia Lee,Female,19,United States,USA,Athletics,Marathon,2020,No Medal,182.0,99.0,Team C,Coach C,Participated,0
1723,Mia Smith,Female,37,Germany,GER,Hockey,Women,2012,Bronze,150.0,96.0,Team C,Coach B,Participated,1
1724,Mia Garcia,Male,34,Brazil,BRA,Swimming,100M Freestyle,2024,No Medal,168.0,77.0,Team C,Coach A,Participated,0
1725,Aarav Smith,Male,20,Japan,JPN,Shooting,25M Pistol,2020,No Medal,165.0,50.0,Team D,Coach E,Participated,0
1726,Yuki Garcia,Male,36,United Kingdom,GBR,Tennis,Doubles,2012,Silver,193.0,90.0,Team A,Coach C,Participated,1
1727,David Kim,Male,26,United States,USA,Gymnastics,Floor,2020,No Medal,179.0,49.0,Team B,Coach E,Participated,0
1728,Neha Singh,Male,25,India,IND,Cycling,Track Sprint,2016,No Medal,164.0,61.0,Team B,Coach C,Participated,0
1729,Sara Patel,Male,25,China,CHN,Boxing,Heavyweight,2016,No Medal,164.0,89.0,Team D,Coach B,Participated,0
1730,Yuki Patel,Male,21,Japan,JPN,Gymnastics,Vault,2012,Bronze,188.0,61.0,Team B,Coach B,Participated,1
1731,Ananya Sharma,Male,29,United Kingdom,GBR,Tennis,Singles,2016,No Medal,173.0,89.0,Team C,Coach D,Participated,0
1732,Ava Lee,Female,24,Canada,CAN,Hockey,Women,2020,No Medal,197.0,74.0,Team B,Coach D,Participated,0
1733,Sophia Khan,Male,25,France,FRA,Athletics,100M,2024,No Medal,158.0,46.0,Team C,Coach A,Participated,0
1734,Emma Kim,Male,33,Germany,GER,Gymnastics,Floor,2020,Silver,154.0,66.0,Team D,Coach E,Participated,1
1735,Yuki Patel,Female,20,Germany,GER,Boxing,Lightweight,2012,No Medal,150.0,77.0,Team A,Coach B,Participated,0
1736,Olivia Brown,Male,21,Canada,CAN,Athletics,200M,2020,No Medal,162.0,54.0,Team A,Coach C,Participated,0
1737,Noah Lee,Female,33,China,CHN,Swimming,100M Freestyle,2024,No Medal,183.0,86.0,Team B,Coach B,Participated,0
1738,Sara Wilson,Female,28,China,CHN,Swimming,200M Butterfly,2016,Bronze,160.0,45.0,Team B,Coach A,Participated,1
1739,David Sharma,Female,21,India,IND,Tennis,Singles,2016,No Medal,152.0,46.0,Team C,Coach C,Participated,0
1740,Lucas Singh,Male,26,Japan,JPN,Badminton,Singles,2024,No Medal,157.0,71.0,Team A,Coach D,Participated,0
1741,Emma Khan,Male,18,Japan,JPN,Shooting,10M Air Rifle,2016,No Medal,164.0,99.0,Team B,Coach D,Participated,0
1742,Sara Garcia,Female,25,Brazil,BRA,Wrestling,Greco-Roman,2012,No Medal,160.0,99.0,Team A,Coach E,Participated,0
1743,Vihaan Garcia,Female,27,Australia,AUS,Wrestling,Greco-Roman,2020,No Medal,153.0,60.0,Team B,Coach E,Participated,0
1744,Emma Garcia,Male,35,France,FRA,Boxing,Lightweight,2024,Gold,176.0,94.0,Team D,Coach B,Participated,1
1745,Arjun Khan,Female,19,India,IND,Athletics,Marathon,2020,No Medal,165.0,63.0,Team C,Coach B,Participated,0
1746,Chen Kim,Female,34,China,CHN,Shooting,25M Pistol,2012,No Medal,188.0,56.0,Team C,Coach C,Participated,0
1747,Mia Patel,Female,33,France,FRA,Shooting,10M Air Rifle,2012,No Medal,156.0,86.0,Team A,Coach B,Participated,0
1748,Arjun Lee,Male,36,India,IND,Cycling,Track Sprint,2016,No Medal,158.0,79.0,Team C,Coach D,Participated,0
1749,Ananya Brown,Male,18,United States,USA,Badminton,Doubles,2016,No Medal,196.0,53.0,Team B,Coach E,Participated,0
1750,Aarav Garcia,Male,36,Japan,JPN,Tennis,Singles,2016,No Medal,188.0,61.0,Team D,Coach A,Participated,0
1751,Arjun Brown,Male,36,United States,USA,Swimming,100M Freestyle,2024,No Medal,188.0,99.0,Team C,Coach E,Participated,0
1752,Emma Patel,Female,36,Australia,AUS,Cycling,Track Sprint,2012,No Medal,150.0,57.0,Team C,Coach A,Participated,0
1753,Olivia Garcia,Male,20,India,IND,Athletics,100M,2012,No Medal,194.0,58.0,Team B,Coach B,Participated,0
1754,Noah Wilson,Female,32,Australia,AUS,Tennis,Doubles,2012,Gold,166.0,87.0,Team C,Coach E,Participated,1
1755,Yuki Garcia,Female,37,Brazil,BRA,Boxing,Heavyweight,2016,No Medal,188.0,80.0,Team B,Coach A,Participated,0
1756,Yuki Lee,Male,25,France,FRA,Cycling,Track Sprint,2024,No Medal,192.0,52.0,Team D,Coach E,Participated,0
1757,Vihaan Brown,Male,26,Japan,JPN,Hockey,Women,2012,No Medal,162.0,94.0,Team A,Coach E,Participated,0
1758,Noah Kim,Female,23,Canada,CAN,Badminton,Singles,2016,Gold,178.0,48.0,Team A,Coach C,Participated,1
1759,Noah Smith,Male,21,United Kingdom,GBR,Gymnastics,Floor,2016,Silver,150.0,98.0,Team B,Coach C,Participated,1
1760,Liam Kim,Female,36,Germany,GER,Boxing,Lightweight,2020,No Medal,166.0,90.0,Team B,Coach E,Participated,0
1761,Riya Smith,Male,35,Canada,CAN,Swimming,100M Freestyle,2012,No Medal,179.0,72.0,Team A,Coach C,Participated,0
1762,Sophia Khan,Female,31,Brazil,BRA,Athletics,100M,2020,No Medal,155.0,71.0,Team B,Coach E,Participated,0
1763,Vihaan Garcia,Male,27,France,FRA,Hockey,Men,2016,No Medal,180.0,65.0,Team B,Coach B,Participated,0
1764,Chen Khan,Female,32,Australia,AUS,Badminton,Doubles,2024,No Medal,152.0,97.0,Team D,Coach E,Participated,0
1765,Noah Brown,Male,22,United Kingdom,GBR,Athletics,100M,2012,No Medal,178.0,93.0,Team A,Coach D,Participated,0
1766,Emma Singh,Female,32,Germany,GER,Gymnastics,Vault,2012,No Medal,154.0,94.0,Team D,Coach A,Participated,0
1767,Noah Khan,Female,19,Canada,CAN,Badminton,Doubles,2020,Gold,157.0,54.0,Team B,Coach B,Participated,1
1768,Yuki Patel,Female,25,Japan,JPN,Hockey,Men,2016,No Medal,184.0,54.0,Team B,Coach D,Participated,0
1769,Olivia Sharma,Female,28,France,FRA,Boxing,Heavyweight,2024,Bronze,176.0,75.0,Team D,Coach E,Participated,1
1770,Neha Wilson,Female,24,Germany,GER,Gymnastics,Floor,2024,Silver,176.0,66.0,Team C,Coach D,Participated,1
1771,Olivia Garcia,Male,27,Australia,AUS,Gymnastics,Floor,2024,Gold,166.0,50.0,Team B,Coach B,Participated,1
1772,Lucas Brown,Male,31,Japan,JPN,Wrestling,Freestyle,2024,Gold,155.0,71.0,Team A,Coach B,Participated,1
1773,Sophia Brown,Female,23,Japan,JPN,Hockey,Men,2016,No Medal,188.0,62.0,Team D,Coach E,Participated,0
1774,Ananya Kim,Female,32,Canada,CAN,Gymnastics,Floor,2020,No Medal,196.0,57.0,Team D,Coach D,Participated,0
1775,Sophia Brown,Female,29,Canada,CAN,Shooting,25M Pistol,2020,No Medal,195.0,88.0,Team B,Coach C,Participated,0
1776,Neha Kim,Female,26,Australia,AUS,Hockey,Men,2020,Silver,199.0,67.0,Team C,Coach C,Participated,1
1777,Chen Patel,Female,27,France,FRA,Wrestling,Greco-Roman,2012,No Medal,176.0,87.0,Team B,Coach B,Participated,0
1778,Neha Khan,Female,22,Brazil,BRA,Athletics,200M,2020,No Medal,167.0,47.0,Team C,Coach A,Participated,0
1779,Kabir Sharma,Female,19,Australia,AUS,Gymnastics,Floor,2020,No Medal,176.0,95.0,Team D,Coach D,Participated,0
1780,Emma Patel,Male,21,United Kingdom,GBR,Cycling,Road Race,2012,No Medal,163.0,52.0,Team C,Coach B,Participated,0
1781,Noah Garcia,Male,25,Australia,AUS,Swimming,100M Freestyle,2024,Gold,178.0,99.0,Team A,Coach E,Participated,1
1782,Neha Lee,Female,20,Brazil,BRA,Hockey,Men,2016,Bronze,163.0,50.0,Team B,Coach B,Participated,1
1783,Ananya Kim,Female,33,Brazil,BRA,Swimming,100M Freestyle,2012,Gold,160.0,90.0,Team C,Coach C,Participated,1
1784,Noah Singh,Male,37,Canada,CAN,Swimming,200M Butterfly,2020,Silver,185.0,57.0,Team B,Coach A,Participated,1
1785,Yuki Patel,Male,28,Canada,CAN,Gymnastics,Floor,2012,Bronze,182.0,71.0,Team D,Coach C,Participated,1
1786,Yuki Kim,Female,22,Germany,GER,Hockey,Men,2024,Bronze,182.0,95.0,Team D,Coach B,Participated,1
1787,Sophia Brown,Female,25,United Kingdom,GBR,Cycling,Road Race,2012,Bronze,150.0,69.0,Team D,Coach B,Participated,1
1788,Ava Khan,Female,27,France,FRA,Wrestling,Greco-Roman,2020,No Medal,176.0,47.0,Team B,Coach E,Participated,0
1789,Chen Singh,Male,32,Brazil,BRA,Badminton,Doubles,2020,No Medal,150.0,58.0,Team A,Coach C,Participated,0
1790,Riya Wilson,Male,26,United Kingdom,GBR,Swimming,100M Freestyle,2016,Silver,176.0,50.0,Team D,Coach C,Participated,1
1791,Chen Wilson,Female,23,Japan,JPN,Shooting,10M Air Rifle,2012,No Medal,176.0,48.0,Team C,Coach C,Participated,0
1792,Sara Khan,Female,36,United States,USA,Shooting,25M Pistol,2012,Bronze,187.0,88.0,Team B,Coach C,Participated,1
1793,Olivia Kim,Female,36,United Kingdom,GBR,Tennis,Doubles,2024,Bronze,181.0,65.0,Team A,Coach B,Participated,1
1794,Aarav Smith,Male,31,Brazil,BRA,Athletics,200M,2020,No Medal,190.0,53.0,Team B,Coach D,Participated,0
1795,Kabir Singh,Female,30,India,IND,Gymnastics,Vault,2020,Silver,198.0,66.0,Team B,Coach C,Participated,1
1796,Sophia Singh,Female,25,Germany,GER,Badminton,Doubles,2020,No Medal,171.0,87.0,Team A,Coach D,Participated,0
1797,Sophia Patel,Female,25,United Kingdom,GBR,Tennis,Singles,2020,No Medal,161.0,83.0,Team A,Coach C,Participated,0
1798,Ananya Kim,Male,26,India,IND,Hockey,Men,2024,No Medal,160.0,58.0,Team A,Coach D,Participated,0
1799,Chen Patel,Male,22,India,IND,Cycling,Road Race,2020,No Medal,170.0,91.0,Team A,Coach A,Participated,0
1800,Sara Kim,Female,20,United Kingdom,GBR,Wrestling,Greco-Roman,2016,No Medal,191.0,48.0,Team D,Coach D,Participated,0
1801,Ava Singh,Female,26,Japan,JPN,Hockey,Women,2024,No Medal,150.0,93.0,Team C,Coach A,Participated,0
1802,Ishaan Kim,Female,37,Brazil,BRA,Swimming,200M Butterfly,2016,No Medal,159.0,90.0,Team D,Coach A,Participated,0
1803,Aarav Garcia,Male,32,Canada,CAN,Boxing,Heavyweight,2020,No Medal,191.0,54.0,Team A,Coach E,Participated,0
1804,Kabir Singh,Male,28,Canada,CAN,Cycling,Road Race,2012,No Medal,169.0,57.0,Team C,Coach A,Participated,0
1805,Noah Smith,Male,32,China,CHN,Swimming,200M Butterfly,2012,No Medal,154.0,97.0,Team A,Coach D,Participated,0
1806,Mia Sharma,Female,30,United Kingdom,GBR,Swimming,100M Freestyle,2020,Silver,194.0,84.0,Team D,Coach B,Participated,1
1807,Yuki Patel,Male,24,France,FRA,Tennis,Singles,2012,No Medal,178.0,78.0,Team A,Coach B,Participated,0
1808,Olivia Smith,Female,18,Australia,AUS,Badminton,Singles,2020,No Medal,152.0,45.0,Team A,Coach B,Participated,0
1809,Yuki Smith,Female,19,Canada,CAN,Athletics,Marathon,2016,No Medal,192.0,96.0,Team D,Coach C,Participated,0
1810,Yuki Smith,Male,19,Japan,JPN,Athletics,Marathon,2024,Bronze,150.0,93.0,Team B,Coach C,Participated,1
1811,Mia Kim,Male,29,Canada,CAN,Hockey,Men,2024,Bronze,155.0,75.0,Team D,Coach A,Participated,1
1812,Aarav Singh,Female,26,Japan,JPN,Wrestling,Greco-Roman,2012,No Medal,157.0,64.0,Team C,Coach C,Participated,0
1813,Liam Smith,Male,37,France,FRA,Hockey,Men,2024,No Medal,177.0,84.0,Team D,Coach A,Participated,0
1814,Sara Kim,Female,30,Canada,CAN,Gymnastics,Floor,2016,No Medal,172.0,53.0,Team B,Coach A,Participated,0
1815,Aarav Garcia,Male,34,Canada,CAN,Gymnastics,Vault,2016,No Medal,157.0,85.0,Team C,Coach D,Participated,0
1816,Chen Wilson,Female,21,Brazil,BRA,Athletics,200M,2016,No Medal,198.0,49.0,Team C,Coach D,Participated,0
1817,Neha Khan,Male,23,Germany,GER,Gymnastics,Floor,2020,Bronze,197.0,93.0,Team B,Coach C,Participated,1
1818,Sara Patel,Male,35,Brazil,BRA,Shooting,25M Pistol,2020,Gold,164.0,60.0,Team C,Coach C,Participated,1
1819,Noah Sharma,Male,25,India,IND,Wrestling,Freestyle,2016,Bronze,182.0,94.0,Team B,Coach C,Participated,1
1820,Sara Lee,Male,28,China,CHN,Swimming,100M Freestyle,2020,No Medal,185.0,68.0,Team D,Coach B,Participated,0
1821,Sophia Singh,Male,31,Brazil,BRA,Hockey,Men,2012,No Medal,179.0,85.0,Team B,Coach D,Participated,0
1822,Sara Kim,Male,24,India,IND,Boxing,Lightweight,2012,No Medal,163.0,65.0,Team B,Coach E,Participated,0
1823,Noah Wilson,Male,19,Australia,AUS,Swimming,100M Freestyle,2020,No Medal,185.0,90.0,Team B,Coach C,Participated,0
1824,Chen Khan,Female,32,Canada,CAN,Gymnastics,Vault,2012,No Medal,166.0,99.0,Team C,Coach B,Participated,0
1825,Sophia Brown,Female,34,Canada,CAN,Shooting,10M Air Rifle,2024,No Medal,153.0,76.0,Team C,Coach E,Participated,0
1826,Chen Garcia,Male,24,India,IND,Tennis,Singles,2016,Silver,158.0,92.0,Team C,Coach D,Participated,1
1827,Emma Sharma,Female,26,China,CHN,Athletics,200M,2012,Silver,181.0,90.0,Team A,Coach A,Participated,1
1828,Lucas Sharma,Female,31,China,CHN,Hockey,Men,2024,Bronze,190.0,56.0,Team B,Coach B,Participated,1
1829,Olivia Sharma,Female,27,Japan,JPN,Swimming,200M Butterfly,2016,Silver,176.0,49.0,Team A,Coach D,Participated,1
1830,Aarav Lee,Male,19,Brazil,BRA,Badminton,Doubles,2020,No Medal,184.0,50.0,Team B,Coach A,Participated,0
1831,Ananya Khan,Male,32,China,CHN,Shooting,10M Air Rifle,2024,No Medal,159.0,45.0,Team C,Coach D,Participated,0
1832,Ava Patel,Male,28,France,FRA,Boxing,Lightweight,2012,No Medal,181.0,80.0,Team B,Coach A,Participated,0
1833,Kabir Garcia,Female,29,United States,USA,Hockey,Men,2020,Silver,194.0,69.0,Team B,Coach E,Participated,1
1834,Mia Wilson,Male,34,United Kingdom,GBR,Hockey,Women,2024,No Medal,160.0,54.0,Team A,Coach D,Participated,0
1835,Ava Khan,Female,24,Brazil,BRA,Wrestling,Greco-Roman,2024,Silver,170.0,54.0,Team A,Coach A,Participated,1
1836,Liam Singh,Male,26,Canada,CAN,Hockey,Women,2016,Bronze,176.0,70.0,Team A,Coach A,Participated,1
1837,Sara Lee,Male,34,Japan,JPN,Gymnastics,Floor,2024,No Medal,159.0,79.0,Team B,Coach A,Participated,0
1838,Neha Wilson,Female,26,China,CHN,Tennis,Singles,2020,No Medal,195.0,88.0,Team A,Coach C,Participated,0
1839,Sophia Kim,Female,26,India,IND,Shooting,25M Pistol,2016,No Medal,195.0,53.0,Team C,Coach A,Participated,0
1840,Sophia Kim,Male,26,Australia,AUS,Hockey,Women,2012,No Medal,187.0,53.0,Team D,Coach B,Participated,0
1841,Sara Wilson,Male,19,Australia,AUS,Swimming,200M Butterfly,2020,No Medal,151.0,92.0,Team B,Coach D,Participated,0
1842,Arjun Smith,Female,34,United Kingdom,GBR,Badminton,Singles,2020,No Medal,195.0,97.0,Team A,Coach A,Participated,0
1843,Mia Garcia,Male,34,Canada,CAN,Wrestling,Freestyle,2016,No Medal,198.0,68.0,Team B,Coach A,Participated,0
1844,Arjun Smith,Male,22,India,IND,Wrestling,Freestyle,2012,Silver,191.0,48.0,Team D,Coach B,Participated,1
1845,Riya Lee,Male,37,France,FRA,Swimming,100M Freestyle,2020,Gold,156.0,47.0,Team D,Coach B,Participated,1
1846,Mia Kim,Male,30,United States,USA,Athletics,Marathon,2012,No Medal,175.0,97.0,Team D,Coach E,Participated,0
1847,Lucas Singh,Male,33,France,FRA,Tennis,Doubles,2020,Silver,158.0,54.0,Team C,Coach A,Participated,1
1848,Mia Wilson,Male,37,Canada,CAN,Athletics,100M,2024,Bronze,162.0,81.0,Team A,Coach A,Participated,1
1849,Chen Patel,Female,24,United Kingdom,GBR,Tennis,Doubles,2012,No Medal,151.0,82.0,Team B,Coach D,Participated,0
1850,Sophia Singh,Female,23,Japan,JPN,Athletics,100M,2012,No Medal,161.0,64.0,Team D,Coach E,Participated,0
1851,Neha Kim,Female,25,India,IND,Wrestling,Greco-Roman,2020,No Medal,176.0,96.0,Team D,Coach A,Participated,0
1852,Noah Khan,Female,36,India,IND,Tennis,Singles,2016,No Medal,177.0,66.0,Team B,Coach B,Participated,0
1853,Sophia Singh,Female,29,Germany,GER,Boxing,Heavyweight,2024,No Medal,199.0,53.0,Team C,Coach D,Participated,0
1854,Sara Khan,Male,34,Australia,AUS,Cycling,Road Race,2024,Gold,173.0,71.0,Team D,Coach D,Participated,1
1855,Yuki Khan,Female,21,United Kingdom,GBR,Boxing,Lightweight,2016,Bronze,200.0,87.0,Team B,Coach C,Participated,1
1856,Ava Patel,Male,35,United States,USA,Boxing,Lightweight,2020,No Medal,168.0,83.0,Team C,Coach E,Participated,0
1857,Riya Khan,Female,18,Canada,CAN,Athletics,Marathon,2016,Gold,166.0,74.0,Team D,Coach B,Participated,1
